 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,AR,Round,Solidity
18032,aero_2_0623:slice:174,6,670.333,1020.667,670.333,1020.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
18033,aero_2_0623:slice:175,892,208.989,16.494,208.989,16.494,36.410,31.193,5.531,0.795,1.167,0.857,0.919
18034,aero_2_0623:slice:175,396,895.157,16.275,895.157,16.275,35.290,14.287,165.571,0.610,2.470,0.405,0.851
18035,aero_2_0623:slice:175,9,251.500,14.500,251.500,14.500,3.385,3.385,0.000,1.000,1.000,1.000,1.000
18036,aero_2_0623:slice:175,16,937.812,15.875,937.812,15.875,5.869,3.471,17.465,0.927,1.691,0.591,0.821
18037,aero_2_0623:slice:175,7,721.786,17.500,721.786,17.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
18038,aero_2_0623:slice:175,166,895.313,68.030,895.313,68.030,15.444,13.686,5.118,0.817,1.128,0.886,0.881
18039,aero_2_0623:slice:175,7,983.786,64.500,983.786,64.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
18040,aero_2_0623:slice:175,8,494.000,69.500,494.000,69.500,3.489,2.919,0.000,1.000,1.195,0.837,0.800
18041,aero_2_0623:slice:175,166,1017.747,118.428,1017.747,118.428,16.325,12.947,147.085,0.795,1.261,0.793,0.933
18042,aero_2_0623:slice:175,6,664.500,131.000,664.500,131.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
18043,aero_2_0623:slice:175,5,956.300,134.900,956.300,134.900,3.144,2.025,18.435,1.000,1.553,0.644,0.909
18044,aero_2_0623:slice:175,301,362.809,161.998,362.809,161.998,20.667,18.544,27.490,0.789,1.114,0.897,0.870
18045,aero_2_0623:slice:175,831,792.397,168.194,792.397,168.194,44.362,23.851,177.828,0.707,1.860,0.538,0.912
18046,aero_2_0623:slice:175,301,238.922,179.952,238.922,179.952,24.854,15.420,149.958,0.745,1.612,0.620,0.887
18047,aero_2_0623:slice:175,282,617.741,182.461,617.741,182.461,26.801,13.397,169.372,0.732,2.000,0.500,0.887
18048,aero_2_0623:slice:175,63,290.548,185.341,290.548,185.341,10.916,7.348,179.066,0.813,1.485,0.673,0.881
18049,aero_2_0623:slice:175,6,1007.000,183.500,1007.000,183.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
18050,aero_2_0623:slice:175,6,1000.333,203.333,1000.333,203.333,3.140,2.433,135.000,1.000,1.291,0.775,0.800
18051,aero_2_0623:slice:175,21,428.738,217.024,428.738,217.024,5.704,4.688,174.634,0.943,1.217,0.822,0.857
18052,aero_2_0623:slice:175,41,611.354,231.963,611.354,231.963,8.267,6.314,153.659,0.866,1.309,0.764,0.837
18053,aero_2_0623:slice:175,593,179.556,249.970,179.556,249.970,40.422,18.679,4.061,0.581,2.164,0.462,0.850
18054,aero_2_0623:slice:175,43,850.593,266.035,850.593,266.035,8.878,6.167,176.984,0.974,1.440,0.695,0.915
18055,aero_2_0623:slice:175,35,957.814,277.471,957.814,277.471,7.202,6.188,119.956,0.947,1.164,0.859,0.875
18056,aero_2_0623:slice:175,678,859.403,291.232,859.403,291.232,42.259,20.428,2.675,0.619,2.069,0.483,0.872
18057,aero_2_0623:slice:175,681,291.127,293.842,291.127,293.842,31.556,27.477,145.601,0.750,1.148,0.871,0.903
18058,aero_2_0623:slice:175,72,441.889,290.875,441.889,290.875,10.571,8.673,146.822,0.832,1.219,0.820,0.906
18059,aero_2_0623:slice:175,322,758.339,319.189,758.339,319.189,26.070,15.726,158.072,0.761,1.658,0.603,0.882
18060,aero_2_0623:slice:175,268,954.478,325.896,954.478,325.896,23.416,14.573,166.705,0.803,1.607,0.622,0.896
18061,aero_2_0623:slice:175,4,544.000,346.000,544.000,346.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18062,aero_2_0623:slice:175,15,415.633,365.967,415.633,365.967,5.795,3.296,148.207,1.000,1.759,0.569,0.882
18063,aero_2_0623:slice:175,6,630.333,377.667,630.333,377.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
18064,aero_2_0623:slice:175,64,101.016,381.016,101.016,381.016,13.136,6.203,173.009,0.767,2.118,0.472,0.883
18065,aero_2_0623:slice:175,77,603.799,413.734,603.799,413.734,13.038,7.520,164.993,0.807,1.734,0.577,0.865
18066,aero_2_0623:slice:175,6,492.333,414.667,492.333,414.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
18067,aero_2_0623:slice:175,4,755.750,426.500,755.750,426.500,2.734,1.863,90.000,0.857,1.468,0.681,0.800
18068,aero_2_0623:slice:175,788,541.338,465.871,541.338,465.871,35.683,28.117,4.596,0.760,1.269,0.788,0.908
18069,aero_2_0623:slice:175,600,713.268,467.710,713.268,467.710,34.440,22.182,37.424,0.680,1.553,0.644,0.861
18070,aero_2_0623:slice:175,209,311.873,478.878,311.873,478.878,18.794,14.159,29.057,0.857,1.327,0.753,0.911
18071,aero_2_0623:slice:175,198,769.859,501.066,769.859,501.066,18.692,13.487,101.193,0.741,1.386,0.722,0.861
18072,aero_2_0623:slice:175,150,654.353,508.273,654.353,508.273,16.204,11.786,175.159,0.867,1.375,0.727,0.912
18073,aero_2_0623:slice:175,62,859.177,511.935,859.177,511.935,13.982,5.646,178.876,0.659,2.477,0.404,0.810
18074,aero_2_0623:slice:175,34,963.853,512.765,963.853,512.765,7.809,5.544,128.626,0.941,1.409,0.710,0.907
18075,aero_2_0623:slice:175,6,755.500,518.000,755.500,518.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
18076,aero_2_0623:slice:175,52,576.981,521.327,576.981,521.327,12.093,5.475,171.328,0.779,2.209,0.453,0.874
18077,aero_2_0623:slice:175,336,173.598,545.875,173.598,545.875,34.305,12.471,162.268,0.586,2.751,0.364,0.862
18078,aero_2_0623:slice:175,5,469.700,550.100,469.700,550.100,3.144,2.025,18.435,1.000,1.553,0.644,0.909
18079,aero_2_0623:slice:175,4,1017.000,551.000,1017.000,551.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18080,aero_2_0623:slice:175,46,984.630,571.217,984.630,571.217,11.711,5.001,175.066,0.775,2.342,0.427,0.920
18081,aero_2_0623:slice:175,137,299.084,583.478,299.084,583.478,16.085,10.844,166.361,0.784,1.483,0.674,0.895
18082,aero_2_0623:slice:175,906,816.317,594.185,816.317,594.185,39.598,29.132,17.019,0.774,1.359,0.736,0.917
18083,aero_2_0623:slice:175,5,7.100,581.700,7.100,581.700,3.144,2.025,71.565,1.000,1.553,0.644,0.909
18084,aero_2_0623:slice:175,8,87.000,584.500,87.000,584.500,3.489,2.919,0.000,1.000,1.195,0.837,0.800
18085,aero_2_0623:slice:175,74,962.649,602.608,962.649,602.608,14.838,6.350,7.574,0.760,2.337,0.428,0.886
18086,aero_2_0623:slice:175,52,830.712,612.923,830.712,612.923,10.485,6.315,161.545,0.898,1.660,0.602,0.904
18087,aero_2_0623:slice:175,1160,453.687,642.951,453.687,642.951,49.386,29.907,163.289,0.749,1.651,0.606,0.916
18088,aero_2_0623:slice:175,824,26.942,656.860,26.942,656.860,37.347,28.092,150.544,0.707,1.329,0.752,0.907
18089,aero_2_0623:slice:175,57,182.202,663.746,182.202,663.746,9.869,7.354,33.386,0.874,1.342,0.745,0.857
18090,aero_2_0623:slice:175,9,63.611,664.167,63.611,664.167,3.919,2.924,110.301,1.000,1.340,0.746,0.857
18091,aero_2_0623:slice:175,30,182.967,677.733,182.967,677.733,8.133,4.696,174.134,0.929,1.732,0.577,0.870
18092,aero_2_0623:slice:175,33,768.379,678.742,768.379,678.742,7.975,5.269,138.548,0.892,1.514,0.661,0.846
18093,aero_2_0623:slice:175,4,587.000,683.000,587.000,683.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18094,aero_2_0623:slice:175,18,505.000,692.722,505.000,692.722,5.506,4.163,169.350,0.868,1.323,0.756,0.783
18095,aero_2_0623:slice:175,95,915.500,730.037,915.500,730.037,15.215,7.950,156.409,0.790,1.914,0.522,0.860
18096,aero_2_0623:slice:175,6,426.333,733.333,426.333,733.333,3.140,2.433,135.000,1.000,1.291,0.775,0.800
18097,aero_2_0623:slice:175,90,731.678,764.378,731.678,764.378,12.217,9.380,146.138,0.912,1.302,0.768,0.891
18098,aero_2_0623:slice:175,861,273.455,775.082,273.455,775.082,52.330,20.949,173.097,0.605,2.498,0.400,0.876
18099,aero_2_0623:slice:175,147,615.289,769.017,615.289,769.017,17.408,10.752,170.860,0.773,1.619,0.618,0.872
18100,aero_2_0623:slice:175,85,749.218,776.759,749.218,776.759,12.814,8.446,5.180,0.850,1.517,0.659,0.872
18101,aero_2_0623:slice:175,24,586.708,783.917,586.708,783.917,7.418,4.119,165.949,0.941,1.801,0.555,0.941
18102,aero_2_0623:slice:175,9,82.500,794.500,82.500,794.500,3.385,3.385,0.000,1.000,1.000,1.000,1.000
18103,aero_2_0623:slice:175,12,322.500,798.000,322.500,798.000,4.514,3.385,90.000,1.000,1.333,0.750,1.000
18104,aero_2_0623:slice:175,4,989.000,806.000,989.000,806.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18105,aero_2_0623:slice:175,29,455.603,811.017,455.603,811.017,6.942,5.319,20.223,0.898,1.305,0.766,0.841
18106,aero_2_0623:slice:175,524,258.130,822.968,258.130,822.968,42.640,15.647,156.725,0.532,2.725,0.367,0.821
18107,aero_2_0623:slice:175,26,811.231,827.462,811.231,827.462,7.125,4.646,155.320,0.993,1.534,0.652,0.881
18108,aero_2_0623:slice:175,6,447.667,830.333,447.667,830.333,3.140,2.433,45.000,1.000,1.291,0.775,0.800
18109,aero_2_0623:slice:175,4,490.250,837.500,490.250,837.500,2.734,1.863,90.000,0.857,1.468,0.681,0.800
18110,aero_2_0623:slice:175,441,11.142,850.754,11.142,850.754,28.279,19.855,142.632,0.788,1.424,0.702,0.917
18111,aero_2_0623:slice:175,46,234.761,850.391,234.761,850.391,9.628,6.083,170.708,0.868,1.583,0.632,0.844
18112,aero_2_0623:slice:175,24,326.083,858.333,326.083,858.333,6.863,4.452,147.784,0.941,1.541,0.649,0.906
18113,aero_2_0623:slice:175,5,588.900,858.300,588.900,858.300,3.144,2.025,71.565,1.000,1.553,0.644,0.909
18114,aero_2_0623:slice:175,13,645.731,860.346,645.731,860.346,5.453,3.036,168.690,0.956,1.796,0.557,0.929
18115,aero_2_0623:slice:175,74,293.622,868.297,293.622,868.297,10.369,9.086,140.568,0.861,1.141,0.876,0.836
18116,aero_2_0623:slice:175,154,974.006,873.753,974.006,873.753,24.528,7.994,169.330,0.586,3.068,0.326,0.842
18117,aero_2_0623:slice:175,57,355.096,885.851,355.096,885.851,10.662,6.807,1.824,0.889,1.566,0.638,0.884
18118,aero_2_0623:slice:175,5,478.500,894.500,478.500,894.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
18119,aero_2_0623:slice:175,4,766.750,907.500,766.750,907.500,2.734,1.863,90.000,0.857,1.468,0.681,0.800
18120,aero_2_0623:slice:175,13,398.654,909.500,398.654,909.500,5.181,3.195,90.000,1.000,1.622,0.617,0.929
18121,aero_2_0623:slice:175,4,578.000,919.000,578.000,919.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18122,aero_2_0623:slice:175,15,245.500,921.100,245.500,921.100,5.863,3.258,156.168,0.976,1.800,0.556,0.857
18123,aero_2_0623:slice:175,36,348.111,927.250,348.111,927.250,8.030,5.708,172.258,0.815,1.407,0.711,0.828
18124,aero_2_0623:slice:175,38,686.974,927.632,686.974,927.632,9.109,5.312,148.569,0.953,1.715,0.583,0.874
18125,aero_2_0623:slice:175,8,214.375,971.625,214.375,971.625,3.538,2.879,135.000,1.000,1.229,0.814,0.941
18126,aero_2_0623:slice:175,244,145.348,986.045,145.348,986.045,23.758,13.076,170.569,0.725,1.817,0.550,0.884
18127,aero_2_0623:slice:175,5,639.900,991.300,639.900,991.300,3.144,2.025,71.565,1.000,1.553,0.644,0.909
18128,aero_2_0623:slice:175,27,438.537,995.648,438.537,995.648,7.301,4.708,173.836,0.967,1.551,0.645,0.871
18129,aero_2_0623:slice:175,300,774.080,1017.357,774.080,1017.357,25.834,14.786,176.984,0.735,1.747,0.572,0.920
18130,aero_2_0623:slice:175,5,670.500,1020.500,670.500,1020.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
18131,aero_2_0623:slice:176,888,210.090,16.699,210.090,16.699,37.150,30.435,9.214,0.811,1.221,0.819,0.923
18132,aero_2_0623:slice:176,409,895.649,16.138,895.649,16.138,35.118,14.829,162.906,0.600,2.368,0.422,0.839
18133,aero_2_0623:slice:176,10,251.800,14.800,251.800,14.800,3.975,3.203,45.000,0.982,1.241,0.806,0.800
18134,aero_2_0623:slice:176,19,938.079,15.921,938.079,15.921,6.007,4.028,174.418,1.000,1.491,0.671,0.884
18135,aero_2_0623:slice:176,7,721.786,17.500,721.786,17.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
18136,aero_2_0623:slice:176,169,895.790,68.121,895.790,68.121,16.314,13.190,19.385,0.824,1.237,0.808,0.876
18137,aero_2_0623:slice:176,7,983.786,64.500,983.786,64.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
18138,aero_2_0623:slice:176,8,494.000,69.500,494.000,69.500,3.489,2.919,0.000,1.000,1.195,0.837,0.800
18139,aero_2_0623:slice:176,154,1018.273,118.065,1018.273,118.065,15.807,12.405,132.585,0.791,1.274,0.785,0.911
18140,aero_2_0623:slice:176,6,664.667,130.667,664.667,130.667,3.140,2.433,135.000,1.000,1.291,0.775,0.800
18141,aero_2_0623:slice:176,5,956.300,134.900,956.300,134.900,3.144,2.025,18.435,1.000,1.553,0.644,0.909
18142,aero_2_0623:slice:176,299,363.661,161.968,363.661,161.968,22.454,16.955,26.170,0.758,1.324,0.755,0.877
18143,aero_2_0623:slice:176,834,793.418,168.488,793.418,168.488,44.845,23.679,176.142,0.703,1.894,0.528,0.915
18144,aero_2_0623:slice:176,301,239.762,180.018,239.762,180.018,23.440,16.350,147.025,0.789,1.434,0.698,0.901
18145,aero_2_0623:slice:176,282,618.316,182.621,618.316,182.621,26.103,13.755,166.397,0.749,1.898,0.527,0.888
18146,aero_2_0623:slice:176,62,291.113,185.435,291.113,185.435,11.101,7.111,177.446,0.831,1.561,0.641,0.855
18147,aero_2_0623:slice:176,6,1007.000,183.500,1007.000,183.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
18148,aero_2_0623:slice:176,6,1000.333,203.333,1000.333,203.333,3.140,2.433,135.000,1.000,1.291,0.775,0.800
18149,aero_2_0623:slice:176,22,428.864,217.045,428.864,217.045,6.060,4.622,173.152,0.988,1.311,0.763,0.880
18150,aero_2_0623:slice:176,39,611.269,231.987,611.269,231.987,8.105,6.127,159.858,0.883,1.323,0.756,0.867
18151,aero_2_0623:slice:176,593,180.237,250.444,180.237,250.444,41.144,18.351,1.158,0.563,2.242,0.446,0.836
18152,aero_2_0623:slice:176,41,850.915,266.037,850.915,266.037,8.436,6.188,167.652,0.997,1.363,0.734,0.932
18153,aero_2_0623:slice:176,36,958.500,277.417,958.500,277.417,7.410,6.185,33.521,0.923,1.198,0.835,0.867
18154,aero_2_0623:slice:176,674,860.182,291.611,860.182,291.611,42.502,20.191,0.134,0.607,2.105,0.475,0.858
18155,aero_2_0623:slice:176,681,292.089,293.895,292.089,293.895,30.421,28.502,163.203,0.723,1.067,0.937,0.903
18156,aero_2_0623:slice:176,76,442.303,290.658,442.303,290.658,10.687,9.055,178.171,0.796,1.180,0.847,0.854
18157,aero_2_0623:slice:176,318,759.173,319.204,759.173,319.204,24.959,16.222,157.296,0.792,1.539,0.650,0.891
18158,aero_2_0623:slice:176,274,955.212,325.949,955.212,325.949,22.796,15.304,166.300,0.800,1.490,0.671,0.900
18159,aero_2_0623:slice:176,4,544.000,346.000,544.000,346.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18160,aero_2_0623:slice:176,15,415.967,365.833,415.967,365.833,5.157,3.703,121.853,0.976,1.392,0.718,0.882
18161,aero_2_0623:slice:176,6,630.333,377.667,630.333,377.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
18162,aero_2_0623:slice:176,63,101.119,380.960,101.119,380.960,13.043,6.150,163.303,0.744,2.121,0.472,0.834
18163,aero_2_0623:slice:176,73,604.404,413.925,604.404,413.925,12.023,7.731,154.695,0.862,1.555,0.643,0.874
18164,aero_2_0623:slice:176,6,492.333,414.667,492.333,414.667,3.140,2.433,45.000,1.000,1.291,0.775,0.800
18165,aero_2_0623:slice:176,5,755.900,426.700,755.900,426.700,3.144,2.025,108.435,1.000,1.553,0.644,0.909
18166,aero_2_0623:slice:176,788,542.520,465.948,542.520,465.948,36.510,27.480,7.938,0.775,1.329,0.753,0.901
18167,aero_2_0623:slice:176,599,714.323,467.954,714.323,467.954,36.325,20.996,31.388,0.661,1.730,0.578,0.858
18168,aero_2_0623:slice:176,211,312.642,479.055,312.642,479.055,20.517,13.094,21.635,0.777,1.567,0.638,0.863
18169,aero_2_0623:slice:176,194,770.732,501.098,770.732,501.098,17.981,13.737,75.653,0.756,1.309,0.764,0.868
18170,aero_2_0623:slice:176,148,655.014,508.608,655.014,508.608,16.304,11.558,179.047,0.838,1.411,0.709,0.902
18171,aero_2_0623:slice:176,60,859.483,512.133,859.483,512.133,13.820,5.528,174.591,0.660,2.500,0.400,0.816
18172,aero_2_0623:slice:176,37,964.527,512.608,964.527,512.608,7.212,6.533,62.330,1.000,1.104,0.906,0.892
18173,aero_2_0623:slice:176,6,755.500,518.000,755.500,518.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
18174,aero_2_0623:slice:176,53,577.198,521.670,577.198,521.670,12.173,5.544,162.979,0.780,2.196,0.455,0.848
18175,aero_2_0623:slice:176,339,174.235,545.839,174.235,545.839,33.574,12.856,158.429,0.611,2.612,0.383,0.855
18176,aero_2_0623:slice:176,4,470.000,550.000,470.000,550.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18177,aero_2_0623:slice:176,4,1017.000,551.000,1017.000,551.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18178,aero_2_0623:slice:176,43,984.686,571.198,984.686,571.198,11.694,4.682,167.734,0.712,2.498,0.400,0.835
18179,aero_2_0623:slice:176,136,299.787,583.500,299.787,583.500,15.473,11.191,169.934,0.858,1.383,0.723,0.922
18180,aero_2_0623:slice:176,5,7.100,581.700,7.100,581.700,3.144,2.025,71.565,1.000,1.553,0.644,0.909
18181,aero_2_0623:slice:176,905,817.685,594.487,817.685,594.487,41.307,27.895,15.080,0.810,1.481,0.675,0.927
18182,aero_2_0623:slice:176,8,87.000,584.500,87.000,584.500,3.489,2.919,0.000,1.000,1.195,0.837,0.800
18183,aero_2_0623:slice:176,68,962.735,602.574,962.735,602.574,15.388,5.627,0.384,0.676,2.735,0.366,0.895
18184,aero_2_0623:slice:176,49,831.092,613.071,831.092,613.071,9.667,6.454,161.774,0.925,1.498,0.668,0.899
18185,aero_2_0623:slice:176,1163,454.817,642.865,454.817,642.865,48.918,30.271,162.262,0.789,1.616,0.619,0.931
18186,aero_2_0623:slice:176,830,28.101,656.878,28.101,656.878,36.037,29.325,149.532,0.722,1.229,0.814,0.907
18187,aero_2_0623:slice:176,58,182.655,663.862,182.655,663.862,10.901,6.774,10.125,0.868,1.609,0.621,0.899
18188,aero_2_0623:slice:176,8,63.500,664.000,63.500,664.000,3.489,2.919,90.000,0.914,1.195,0.837,0.800
18189,aero_2_0623:slice:176,28,182.750,677.679,182.750,677.679,7.790,4.576,160.736,0.847,1.702,0.587,0.862
18190,aero_2_0623:slice:176,33,768.833,678.530,768.833,678.530,7.783,5.399,123.658,1.000,1.442,0.694,0.904
18191,aero_2_0623:slice:176,18,505.111,692.722,505.111,692.722,5.133,4.465,168.267,0.868,1.150,0.870,0.800
18192,aero_2_0623:slice:176,95,915.816,729.858,915.816,729.858,14.593,8.289,150.270,0.800,1.761,0.568,0.876
18193,aero_2_0623:slice:176,4,817.000,730.000,817.000,730.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18194,aero_2_0623:slice:176,6,426.333,733.333,426.333,733.333,3.140,2.433,135.000,1.000,1.291,0.775,0.800
18195,aero_2_0623:slice:176,90,732.411,764.400,732.411,764.400,11.215,10.217,159.607,0.912,1.098,0.911,0.896
18196,aero_2_0623:slice:176,867,274.350,775.185,274.350,775.185,52.336,21.093,169.989,0.591,2.481,0.403,0.869
18197,aero_2_0623:slice:176,150,615.767,769.107,615.767,769.107,17.483,10.924,167.452,0.809,1.600,0.625,0.872
18198,aero_2_0623:slice:176,84,749.476,777.000,749.476,777.000,13.289,8.048,6.446,0.813,1.651,0.606,0.853
18199,aero_2_0623:slice:176,23,586.935,783.891,586.935,783.891,6.600,4.437,160.898,0.964,1.488,0.672,0.885
18200,aero_2_0623:slice:176,9,82.500,794.500,82.500,794.500,3.385,3.385,0.000,1.000,1.000,1.000,1.000
18201,aero_2_0623:slice:176,14,323.000,798.000,323.000,798.000,4.849,3.676,45.000,1.000,1.319,0.758,0.933
18202,aero_2_0623:slice:176,4,989.000,806.000,989.000,806.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18203,aero_2_0623:slice:176,31,455.790,811.081,455.790,811.081,7.117,5.546,12.032,0.960,1.283,0.779,0.873
18204,aero_2_0623:slice:176,533,258.629,822.836,258.629,822.836,41.739,16.259,153.797,0.546,2.567,0.390,0.830
18205,aero_2_0623:slice:176,25,811.180,827.300,811.180,827.300,6.875,4.630,151.981,0.981,1.485,0.673,0.926
18206,aero_2_0623:slice:176,5,447.900,830.300,447.900,830.300,3.144,2.025,71.565,1.000,1.553,0.644,0.909
18207,aero_2_0623:slice:176,465,11.201,850.420,11.201,850.420,29.068,20.368,138.534,0.759,1.427,0.701,0.907
18208,aero_2_0623:slice:176,5,490.500,837.500,490.500,837.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
18209,aero_2_0623:slice:176,46,235.130,850.500,235.130,850.500,9.959,5.881,166.635,0.795,1.693,0.591,0.829
18210,aero_2_0623:slice:176,25,326.380,858.260,326.380,858.260,6.649,4.788,124.946,1.000,1.389,0.720,0.926
18211,aero_2_0623:slice:176,5,588.900,858.300,588.900,858.300,3.144,2.025,71.565,1.000,1.553,0.644,0.909
18212,aero_2_0623:slice:176,14,645.643,860.214,645.643,860.214,5.474,3.256,161.565,0.911,1.681,0.595,0.824
18213,aero_2_0623:slice:176,72,294.139,868.306,294.139,868.306,9.856,9.301,168.604,0.820,1.060,0.944,0.847
18214,aero_2_0623:slice:176,155,974.268,873.719,974.268,873.719,24.326,8.113,165.405,0.573,2.998,0.334,0.789
18215,aero_2_0623:slice:176,56,355.375,885.911,355.375,885.911,11.181,6.377,177.136,0.762,1.753,0.570,0.848
18216,aero_2_0623:slice:176,5,478.500,894.500,478.500,894.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
18217,aero_2_0623:slice:176,4,766.750,907.500,766.750,907.500,2.734,1.863,90.000,0.857,1.468,0.681,0.800
18218,aero_2_0623:slice:176,13,399.115,909.885,399.115,909.885,4.380,3.779,45.000,1.000,1.159,0.863,0.897
18219,aero_2_0623:slice:176,4,578.000,919.000,578.000,919.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18220,aero_2_0623:slice:176,15,245.500,921.100,245.500,921.100,5.863,3.258,156.168,0.976,1.800,0.556,0.857
18221,aero_2_0623:slice:176,37,348.500,927.473,348.500,927.473,8.374,5.626,165.506,0.948,1.488,0.672,0.914
18222,aero_2_0623:slice:176,35,687.500,927.500,687.500,927.500,8.270,5.388,135.000,1.000,1.535,0.652,0.897
18223,aero_2_0623:slice:176,8,214.375,971.625,214.375,971.625,3.538,2.879,135.000,1.000,1.229,0.814,0.941
18224,aero_2_0623:slice:176,244,145.713,985.988,145.713,985.988,23.478,13.233,167.593,0.758,1.774,0.564,0.892
18225,aero_2_0623:slice:176,5,639.900,991.300,639.900,991.300,3.144,2.025,71.565,1.000,1.553,0.644,0.909
18226,aero_2_0623:slice:176,27,438.537,995.648,438.537,995.648,7.301,4.708,173.836,0.967,1.551,0.645,0.871
18227,aero_2_0623:slice:176,298,774.574,1017.523,774.574,1017.523,26.375,14.386,176.938,0.719,1.833,0.545,0.916
18228,aero_2_0623:slice:176,5,670.500,1020.500,670.500,1020.500,2.523,2.523,0.000,0.873,1.000,1.000,0.714
18229,aero_2_0623:slice:177,884,211.233,16.930,211.233,16.930,38.166,29.491,12.345,0.756,1.294,0.773,0.913
18230,aero_2_0623:slice:177,402,896.371,16.129,896.371,16.129,34.411,14.874,159.098,0.582,2.313,0.432,0.843
18231,aero_2_0623:slice:177,12,252.000,15.000,252.000,15.000,3.909,3.909,0.000,1.000,1.000,1.000,0.857
18232,aero_2_0623:slice:177,18,938.000,16.000,938.000,16.000,6.015,3.810,169.722,1.000,1.578,0.634,0.857
18233,aero_2_0623:slice:177,7,721.786,17.500,721.786,17.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
18234,aero_2_0623:slice:177,167,896.572,68.338,896.572,68.338,17.314,12.281,18.474,0.862,1.410,0.709,0.891
18235,aero_2_0623:slice:177,7,984.214,64.500,984.214,64.500,3.086,2.888,90.000,1.000,1.069,0.936,0.875
18236,aero_2_0623:slice:177,8,494.000,69.500,494.000,69.500,3.489,2.919,0.000,1.000,1.195,0.837,0.800
18237,aero_2_0623:slice:177,138,1019.007,117.464,1019.007,117.464,15.162,11.589,116.602,0.664,1.308,0.764,0.865
18238,aero_2_0623:slice:177,4,665.000,131.000,665.000,131.000,2.257,2.257,0.000,1.000,1.000,1.000,1.000
18239,aero_2_0623:slice:177,6,956.500,135.000,956.500,135.000,3.385,2.257,0.000,1.000,1.500,0.667,1.000
18240,aero_2_0623:slice:177,302,364.510,162.245,364.510,162.245,24.354,15.789,21.885,0.703,1.542,0.648,0.847
18241,aero_2_0623:slice:177,830,794.410,168.730,794.410,168.730,44.388,23.808,173.883,0.705,1.864,0.536,0.911
18242,aero_2_0623:slice:177,297,240.732,180.059,240.732,180.059,21.845,17.311,145.595,0.817,1.262,0.792,0.900
18243,aero_2_0623:slice:177,284,618.785,182.620,618.785,182.620,25.598,14.126,161.807,0.749,1.812,0.552,0.885
18244,aero_2_0623:slice:177,59,291.297,185.381,291.297,185.381,11.296,6.650,172.060,0.803,1.698,0.589,0.868
18245,aero_2_0623:slice:177,6,1007.000,183.500,1007.000,183.500,3.385,2.257,90.000,1.000,1.500,0.667,1.000
18246,aero_2_0623:slice:177,6,1000.333,203.333,1000.333,203.333,3.140,2.433,135.000,1.000,1.291,0.775,0.800
18247,aero_2_0623:slice:177,20,429.050,217.250,429.050,217.250,6.121,4.160,178.422,0.994,1.471,0.680,0.909
18248,aero_2_0623:slice:177,40,611.175,232.125,611.175,232.125,8.146,6.252,153.344,0.862,1.303,0.767,0.870
18249,aero_2_0623:slice:177,599,180.847,250.660,180.847,250.660,41.618,18.325,177.250,0.550,2.271,0.440,0.838
18250,aero_2_0623:slice:177,41,851.085,265.963,851.085,265.963,8.436,6.188,167.652,1.000,1.363,0.734,0.932
18251,aero_2_0623:slice:177,34,958.882,277.647,958.882,277.647,8.192,5.285,17.767,0.919,1.550,0.645,0.872
18252,aero_2_0623:slice:177,680,293.232,293.941,293.232,293.941,30.933,27.989,18.281,0.736,1.105,0.905,0.898
18253,aero_2_0623:slice:177,671,860.943,291.856,860.943,291.856,42.919,19.906,176.629,0.609,2.156,0.464,0.862
18254,aero_2_0623:slice:177,79,443.209,290.703,443.209,290.703,11.586,8.682,16.819,0.869,1.334,0.749,0.935
18255,aero_2_0623:slice:177,325,760.054,319.038,760.054,319.038,24.268,17.051,155.857,0.797,1.423,0.703,0.902
